sample_id,file_path,file_checksum,label_key,semantic_label,vocabulary_scope,recognition_profile,vocabulary_group,collection_campaign,motion_type,signer_id,session_id,source_type,raw_landmarks_available,normalization_version,quality_status,class_uid,slug,label_original,language,dialect,folder_name,file,class_idx,label_slug
17e5d8630b,dataset/features/vn/bang-chu-cai/class_uw_c8e6db29/sample_17e5d8630b.npz,be59659cdd54c279e59d6750229313c8b5a75b3acf62793b6a2bdf210188777f,vn/alphabet/uw,uw,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,c8e6db29-fd24-47e2-b478-76fcb361c978,uw,Ư,vn,bang-chu-cai,class_uw_c8e6db29,sample_17e5d8630b.npz,26,uw
36c7f3dce3,dataset/features/vn/bang-chu-cai/class_uw_c8e6db29/sample_36c7f3dce3.npz,47b770acc14f698c9db6bfe69771c3bc4a8b2d0f1a39dfa2218089becbaa9ce7,vn/alphabet/uw,uw,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,c8e6db29-fd24-47e2-b478-76fcb361c978,uw,Ư,vn,bang-chu-cai,class_uw_c8e6db29,sample_36c7f3dce3.npz,26,uw
42bd259476,dataset/features/vn/bang-chu-cai/class_uw_c8e6db29/sample_42bd259476.npz,5bce635040a8091188dc74076e6e87fbd20f9912d1bc4559bcc0f839eade46bf,vn/alphabet/uw,uw,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,c8e6db29-fd24-47e2-b478-76fcb361c978,uw,Ư,vn,bang-chu-cai,class_uw_c8e6db29,sample_42bd259476.npz,26,uw
4489b7a0b9,dataset/features/vn/bang-chu-cai/class_uw_c8e6db29/sample_4489b7a0b9.npz,257d73888359db86695a8bd673aaafb333acacf879bc3aa1cd289687983057d3,vn/alphabet/uw,uw,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,c8e6db29-fd24-47e2-b478-76fcb361c978,uw,Ư,vn,bang-chu-cai,class_uw_c8e6db29,sample_4489b7a0b9.npz,26,uw
606850d997,dataset/features/vn/bang-chu-cai/class_uw_c8e6db29/sample_606850d997.npz,b187c8bc12e5079779b976e017cda0d420ba9ae1d27a0c08a37be9ed2bd0b2ed,vn/alphabet/uw,uw,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,c8e6db29-fd24-47e2-b478-76fcb361c978,uw,Ư,vn,bang-chu-cai,class_uw_c8e6db29,sample_606850d997.npz,26,uw
aa185875a9,dataset/features/vn/bang-chu-cai/class_uw_c8e6db29/sample_aa185875a9.npz,fb4242b033d92bbd4cc824c3ebe9ffe5283553d365db8d82104bf9de29cb5dee,vn/alphabet/uw,uw,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,c8e6db29-fd24-47e2-b478-76fcb361c978,uw,Ư,vn,bang-chu-cai,class_uw_c8e6db29,sample_aa185875a9.npz,26,uw
b1c94f07ca,dataset/features/vn/bang-chu-cai/class_uw_c8e6db29/sample_b1c94f07ca.npz,fdbd35b3b80b06cc4722e4858bde14168750790c0d1a71930db509bd99534a38,vn/alphabet/uw,uw,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,c8e6db29-fd24-47e2-b478-76fcb361c978,uw,Ư,vn,bang-chu-cai,class_uw_c8e6db29,sample_b1c94f07ca.npz,26,uw
c126a3daff,dataset/features/vn/bang-chu-cai/class_uw_c8e6db29/sample_c126a3daff.npz,cbd12c4790cbddd48d4509b5b363f41ed38302103650c0eb08805d5d61536ec3,vn/alphabet/uw,uw,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,c8e6db29-fd24-47e2-b478-76fcb361c978,uw,Ư,vn,bang-chu-cai,class_uw_c8e6db29,sample_c126a3daff.npz,26,uw
d9d225f922,dataset/features/vn/bang-chu-cai/class_uw_c8e6db29/sample_d9d225f922.npz,604087dfbb58f861617d7cc02b9985b6c82aa8724be08a242d7f54d539fea946,vn/alphabet/uw,uw,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,c8e6db29-fd24-47e2-b478-76fcb361c978,uw,Ư,vn,bang-chu-cai,class_uw_c8e6db29,sample_d9d225f922.npz,26,uw
1d79048642,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_1d79048642.npz,75c40a001347e3cc6972eeaf3349937031e2464811ee13bce6b97234c3a552bb,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_1d79048642.npz,27,v
300e01cddb,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_300e01cddb.npz,152f302977794292569ddf277a5e0b3910406b82b5b801b7dbb65f764f6ff233,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_300e01cddb.npz,27,v
3e603e8259,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_3e603e8259.npz,e3dbe52c36d4c86d05708ba6ad46fc675f3028b5666fcfa0e3a17238eb5d3629,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S004,,camera,0,hands126_v1,unknown,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_3e603e8259.npz,27,v
49cbf63d71,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_49cbf63d71.npz,52949cb2f85c2f2db5feea027c24ca27ad5dbb1ef0c1334a6e5153105faadaa4,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S004,,camera,0,hands126_v1,unknown,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_49cbf63d71.npz,27,v
800001ff91,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_800001ff91.npz,8dc6cf561a35932d67265bed44ab6ea4021277d5ffac4aea789c9c1cc34a2eaa,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S004,,camera,0,hands126_v1,unknown,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_800001ff91.npz,27,v
95f5c4eb7a,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_95f5c4eb7a.npz,244e633f27f85dba13c27714268aa1857e7efcefd5bf211b777756002f4d611d,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S004,,camera,0,hands126_v1,unknown,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_95f5c4eb7a.npz,27,v
9adf79fbf8,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_9adf79fbf8.npz,4053c4c8a29889f5555806ccef7ed0b811af479dcb56bcf3bf7c1a7f4c88c97d,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_9adf79fbf8.npz,27,v
b90956c52c,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_b90956c52c.npz,8746c5e9dabac5795a996de65ed513276b4996ae06285ad66292cbdc12d44196,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,legacy_2026,static,S004,,camera,0,hands126_v1,unknown,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_b90956c52c.npz,27,v
bd66b88caa,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_bd66b88caa.npz,ffe52118ca811b41d49a46041dc3251c6ecb2c902b42a09c6f110d2e6d687831,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_bd66b88caa.npz,27,v
bfad7d9c9a,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_bfad7d9c9a.npz,529175a6465924f1385c0ccb5fe20281b7b6c7fbbff4efd657cb4e630fd4ab75,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_bfad7d9c9a.npz,27,v
c16ac28b0c,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_c16ac28b0c.npz,4b901d19451e3c7b587137e56eb8fa18c95f4ccf08d17b2440f2e95e35c200b8,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_c16ac28b0c.npz,27,v
ca7417fddd,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_ca7417fddd.npz,5ace7b948641855636b5bd5b17e76f1eaa2c7448777d967201f5d4af45fb3bae,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_ca7417fddd.npz,27,v
d7bd6db5ca,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_d7bd6db5ca.npz,deb16cb92b81efb2ff1fc7e0e1810e5bd325700f18311987baec5f7c7083888f,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_d7bd6db5ca.npz,27,v
dd7acb827e,dataset/features/vn/bang-chu-cai/class_v_849d0b5c/sample_dd7acb827e.npz,e470d49c686378274a8636593d5191ebc364090a79f48a6e7a949becf8bbcfb5,vn/alphabet/v,v,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,849d0b5c-96dd-4dc4-96cc-421d69364e40,v,V,vn,bang-chu-cai,class_v_849d0b5c,sample_dd7acb827e.npz,27,v
056a506ee2,dataset/features/vn/bang-chu-cai/class_x_f759ae47/sample_056a506ee2.npz,90d2f70ec7b02bc9f800a1769b2bcce131a8ab73e78bbf264ce7c5ccb5698efd,vn/alphabet/x,x,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,f759ae47-ef10-40aa-9503-e9e259267a1e,x,X,vn,bang-chu-cai,class_x_f759ae47,sample_056a506ee2.npz,28,x
13a552af53,dataset/features/vn/bang-chu-cai/class_x_f759ae47/sample_13a552af53.npz,31327b75474477f4644a21138522cf1795d1c1edb6379e6727a6b76aaa2bc946,vn/alphabet/x,x,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,f759ae47-ef10-40aa-9503-e9e259267a1e,x,X,vn,bang-chu-cai,class_x_f759ae47,sample_13a552af53.npz,28,x
3349ac2295,dataset/features/vn/bang-chu-cai/class_x_f759ae47/sample_3349ac2295.npz,a3d8e3e46e1f41ab5e5f7bb24daac8b24ece2025bfa578fd26036a2bb41e059d,vn/alphabet/x,x,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,f759ae47-ef10-40aa-9503-e9e259267a1e,x,X,vn,bang-chu-cai,class_x_f759ae47,sample_3349ac2295.npz,28,x
68ef634f8a,dataset/features/vn/bang-chu-cai/class_x_f759ae47/sample_68ef634f8a.npz,eccee283602cc1a42032c3671f170185ef2af3a983803c00fa865c9582693502,vn/alphabet/x,x,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,f759ae47-ef10-40aa-9503-e9e259267a1e,x,X,vn,bang-chu-cai,class_x_f759ae47,sample_68ef634f8a.npz,28,x
87dd2e2e9e,dataset/features/vn/bang-chu-cai/class_x_f759ae47/sample_87dd2e2e9e.npz,0b23f79073956fb175c135d10987d42e64e50374b6b37f99a039818e328167dc,vn/alphabet/x,x,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,f759ae47-ef10-40aa-9503-e9e259267a1e,x,X,vn,bang-chu-cai,class_x_f759ae47,sample_87dd2e2e9e.npz,28,x
c65a40f996,dataset/features/vn/bang-chu-cai/class_x_f759ae47/sample_c65a40f996.npz,0e00c214f14a52a83faa6113211df15257bce5dc895b06072ab8fb63e670dc2c,vn/alphabet/x,x,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,f759ae47-ef10-40aa-9503-e9e259267a1e,x,X,vn,bang-chu-cai,class_x_f759ae47,sample_c65a40f996.npz,28,x
d6832addc9,dataset/features/vn/bang-chu-cai/class_x_f759ae47/sample_d6832addc9.npz,7bf9e8dd478677f222fce7c871fe6fa503c0c0fc8d65be4444e47beeaaab51fb,vn/alphabet/x,x,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,f759ae47-ef10-40aa-9503-e9e259267a1e,x,X,vn,bang-chu-cai,class_x_f759ae47,sample_d6832addc9.npz,28,x
e971b68d4a,dataset/features/vn/bang-chu-cai/class_x_f759ae47/sample_e971b68d4a.npz,faac9a16fc044bddadd50313dd49c478d10a4f517e34ec03ab1b0bd0211ffa20,vn/alphabet/x,x,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,f759ae47-ef10-40aa-9503-e9e259267a1e,x,X,vn,bang-chu-cai,class_x_f759ae47,sample_e971b68d4a.npz,28,x
eed9be2367,dataset/features/vn/bang-chu-cai/class_x_f759ae47/sample_eed9be2367.npz,271d512b97764829a01d4b542becb014cb49d23041f0bf5248b286d9d92e3140,vn/alphabet/x,x,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,f759ae47-ef10-40aa-9503-e9e259267a1e,x,X,vn,bang-chu-cai,class_x_f759ae47,sample_eed9be2367.npz,28,x
f7dae48cf5,dataset/features/vn/bang-chu-cai/class_x_f759ae47/sample_f7dae48cf5.npz,7d401ea9ae20e67f6acfe1bfac57ad0b4b50c8af409f0d42b723f402e5616474,vn/alphabet/x,x,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,f759ae47-ef10-40aa-9503-e9e259267a1e,x,X,vn,bang-chu-cai,class_x_f759ae47,sample_f7dae48cf5.npz,28,x
225ebbc8fc,dataset/features/vn/bang-chu-cai/class_y_ba9d934f/sample_225ebbc8fc.npz,356f3aac652e28cdf99d506136c496f2e8dc6507497c4fb52a6cac0a1ddc0fb0,vn/alphabet/y,y,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,ba9d934f-9836-4da5-946a-f6b5193a3cc8,y,Y,vn,bang-chu-cai,class_y_ba9d934f,sample_225ebbc8fc.npz,29,y
4d9a0b66a6,dataset/features/vn/bang-chu-cai/class_y_ba9d934f/sample_4d9a0b66a6.npz,987eebea1d3f0d1d84620509fdc644968a6fd0b60925442cece7cb315379f99e,vn/alphabet/y,y,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,ba9d934f-9836-4da5-946a-f6b5193a3cc8,y,Y,vn,bang-chu-cai,class_y_ba9d934f,sample_4d9a0b66a6.npz,29,y
58731966ff,dataset/features/vn/bang-chu-cai/class_y_ba9d934f/sample_58731966ff.npz,2492e38b5e3a2f8db7a4c3bac52febca3b1464ce51645533d791cbc0f18ce982,vn/alphabet/y,y,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,ba9d934f-9836-4da5-946a-f6b5193a3cc8,y,Y,vn,bang-chu-cai,class_y_ba9d934f,sample_58731966ff.npz,29,y
727d7e114d,dataset/features/vn/bang-chu-cai/class_y_ba9d934f/sample_727d7e114d.npz,49a4b6c3b9ff65d0b8645869833f66aa1363e8189988e8bb408d9ba3f86fbd20,vn/alphabet/y,y,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,ba9d934f-9836-4da5-946a-f6b5193a3cc8,y,Y,vn,bang-chu-cai,class_y_ba9d934f,sample_727d7e114d.npz,29,y
a2eadfd4af,dataset/features/vn/bang-chu-cai/class_y_ba9d934f/sample_a2eadfd4af.npz,d00ab6fb9c78e2bb4c82f11ea3412230ca50d95760a356d4bc54bc27019601d1,vn/alphabet/y,y,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,ba9d934f-9836-4da5-946a-f6b5193a3cc8,y,Y,vn,bang-chu-cai,class_y_ba9d934f,sample_a2eadfd4af.npz,29,y
c82070c8d9,dataset/features/vn/bang-chu-cai/class_y_ba9d934f/sample_c82070c8d9.npz,77ce8aacc73dcd1ee4723c5430442bc52a73402298bed64b52206402ba2367d3,vn/alphabet/y,y,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,ba9d934f-9836-4da5-946a-f6b5193a3cc8,y,Y,vn,bang-chu-cai,class_y_ba9d934f,sample_c82070c8d9.npz,29,y
ca0254095a,dataset/features/vn/bang-chu-cai/class_y_ba9d934f/sample_ca0254095a.npz,a85287dcbb879c726ac9609a38499eaa4526f135ba4be5a106b238b490c31913,vn/alphabet/y,y,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,ba9d934f-9836-4da5-946a-f6b5193a3cc8,y,Y,vn,bang-chu-cai,class_y_ba9d934f,sample_ca0254095a.npz,29,y
dba8a0925e,dataset/features/vn/bang-chu-cai/class_y_ba9d934f/sample_dba8a0925e.npz,600dd93a8e032e9205e5dc26bea0a3e0d77a646390300c62071b630fd02cb742,vn/alphabet/y,y,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,ba9d934f-9836-4da5-946a-f6b5193a3cc8,y,Y,vn,bang-chu-cai,class_y_ba9d934f,sample_dba8a0925e.npz,29,y
ddc6653029,dataset/features/vn/bang-chu-cai/class_y_ba9d934f/sample_ddc6653029.npz,1217ec42b288504d97bcb11b61f3a0deb7cd416bc6a53f8a36fb1dfc03eda36a,vn/alphabet/y,y,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,ba9d934f-9836-4da5-946a-f6b5193a3cc8,y,Y,vn,bang-chu-cai,class_y_ba9d934f,sample_ddc6653029.npz,29,y
fec34eeeb6,dataset/features/vn/bang-chu-cai/class_y_ba9d934f/sample_fec34eeeb6.npz,4874cb1d657fe398583010478ef59f53488fdb63a04daf40c1bc019ac9ed8f7f,vn/alphabet/y,y,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,static,S004,1785295268369,camera,1,hands126_v1,ok,ba9d934f-9836-4da5-946a-f6b5193a3cc8,y,Y,vn,bang-chu-cai,class_y_ba9d934f,sample_fec34eeeb6.npz,29,y
02cfa4ec08,dataset/features/vn/bang-chu-cai/class_z_6df3b6d1/sample_02cfa4ec08.npz,a977e5f654be5313b4f0369375a7e60f48760906d557d37fb1a590ad99204c8a,vn/alphabet/z,z,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,dynamic,S004,1785295268369,camera,1,hands126_v1,ok,6df3b6d1-fa0c-4435-87ca-91e2cea78d13,z,Z,vn,bang-chu-cai,class_z_6df3b6d1,sample_02cfa4ec08.npz,30,z
142ceb1f20,dataset/features/vn/bang-chu-cai/class_z_6df3b6d1/sample_142ceb1f20.npz,6a0b242806c34076a04b36028f7addb7b389a7549c99cc06e394538a917d9131,vn/alphabet/z,z,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,dynamic,S004,1785295268369,camera,1,hands126_v1,ok,6df3b6d1-fa0c-4435-87ca-91e2cea78d13,z,Z,vn,bang-chu-cai,class_z_6df3b6d1,sample_142ceb1f20.npz,30,z
36eb52b6e0,dataset/features/vn/bang-chu-cai/class_z_6df3b6d1/sample_36eb52b6e0.npz,c04e9448157e36085a4b74a64f69cb9bbf8511e4cb7d29b93ebf550c681892ec,vn/alphabet/z,z,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,dynamic,S004,1785295268369,camera,1,hands126_v1,ok,6df3b6d1-fa0c-4435-87ca-91e2cea78d13,z,Z,vn,bang-chu-cai,class_z_6df3b6d1,sample_36eb52b6e0.npz,30,z
44d4546ac3,dataset/features/vn/bang-chu-cai/class_z_6df3b6d1/sample_44d4546ac3.npz,bda54e8c502a7cc28a763f99af9cffe5bafc9035fe24d596fb4073891737c688,vn/alphabet/z,z,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,dynamic,S004,1785295268369,camera,1,hands126_v1,ok,6df3b6d1-fa0c-4435-87ca-91e2cea78d13,z,Z,vn,bang-chu-cai,class_z_6df3b6d1,sample_44d4546ac3.npz,30,z
6a4bdc952b,dataset/features/vn/bang-chu-cai/class_z_6df3b6d1/sample_6a4bdc952b.npz,8aa18562891b3afba0dd0658a642ec25d4fcbf6b443b4aa68c3e132615fe047f,vn/alphabet/z,z,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,dynamic,S004,1785295268369,camera,1,hands126_v1,ok,6df3b6d1-fa0c-4435-87ca-91e2cea78d13,z,Z,vn,bang-chu-cai,class_z_6df3b6d1,sample_6a4bdc952b.npz,30,z
9d9c8165f9,dataset/features/vn/bang-chu-cai/class_z_6df3b6d1/sample_9d9c8165f9.npz,8e438cafd3422a4eef559118f0e741497086b8bf8d9c8e768acfa3b7a727690f,vn/alphabet/z,z,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,dynamic,S004,1785295268369,camera,1,hands126_v1,ok,6df3b6d1-fa0c-4435-87ca-91e2cea78d13,z,Z,vn,bang-chu-cai,class_z_6df3b6d1,sample_9d9c8165f9.npz,30,z
b9fcb88e61,dataset/features/vn/bang-chu-cai/class_z_6df3b6d1/sample_b9fcb88e61.npz,557f4c7a859d90ca5c1757214226f7f0fe4800a1a9f3bc2811a4733832725830,vn/alphabet/z,z,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,dynamic,S004,1785295268369,camera,1,hands126_v1,ok,6df3b6d1-fa0c-4435-87ca-91e2cea78d13,z,Z,vn,bang-chu-cai,class_z_6df3b6d1,sample_b9fcb88e61.npz,30,z
f1887d5eb5,dataset/features/vn/bang-chu-cai/class_z_6df3b6d1/sample_f1887d5eb5.npz,ca1ce0701a495acd7376563001c6f19f3bac39917f882ae2c57b4c24b3f8a2d8,vn/alphabet/z,z,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,dynamic,S004,1785295268369,camera,1,hands126_v1,ok,6df3b6d1-fa0c-4435-87ca-91e2cea78d13,z,Z,vn,bang-chu-cai,class_z_6df3b6d1,sample_f1887d5eb5.npz,30,z
f877e2587c,dataset/features/vn/bang-chu-cai/class_z_6df3b6d1/sample_f877e2587c.npz,51499934c290339fcf32b27a66085f1517679de6177f212415b1e1f0e68f3af2,vn/alphabet/z,z,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,dynamic,S004,1785295268369,camera,1,hands126_v1,ok,6df3b6d1-fa0c-4435-87ca-91e2cea78d13,z,Z,vn,bang-chu-cai,class_z_6df3b6d1,sample_f877e2587c.npz,30,z
fa18b6c170,dataset/features/vn/bang-chu-cai/class_z_6df3b6d1/sample_fa18b6c170.npz,c76909af4fb2454d45849d8f0b7fc7fa9bca9508b1ca1ed932efad21bd9b1c8f,vn/alphabet/z,z,profile_specific,alphabet,fingerspelling_alphabet,isds2026_v1,dynamic,S004,1785295268369,camera,1,hands126_v1,ok,6df3b6d1-fa0c-4435-87ca-91e2cea78d13,z,Z,vn,bang-chu-cai,class_z_6df3b6d1,sample_fa18b6c170.npz,30,z
34bcadfae5,dataset/features/vn/hoa-de/class_cat-dau-ca_ec69ab15/sample_34bcadfae5.npz,7bbefb78db9994f63f2496429f6ed26e683bd69680054a41a1e70a7289148e7f,vn/hoa_de/cat-dau-ca,cat_dau_ca,profile_specific,hoa_de,hoa_de_vocabulary,isds2026_v1,dynamic,S004,1785157643452,camera,1,hands126_v1,ok,ec69ab15-ccd3-4fbe-bbd8-ae1594b209b5,cat-dau-ca,cắt đầu cá,vn,hoa-de,class_cat-dau-ca_ec69ab15,sample_34bcadfae5.npz,31,cat-dau-ca
42041f049f,dataset/features/vn/hoa-de/class_cat-dau-ca_ec69ab15/sample_42041f049f.npz,e7d34503968b26d27953133d7a0b910e5753b93b458302839b47dad34a36ee1c,vn/hoa_de/cat-dau-ca,cat_dau_ca,profile_specific,hoa_de,hoa_de_vocabulary,isds2026_v1,dynamic,S004,1785157643452,camera,1,hands126_v1,ok,ec69ab15-ccd3-4fbe-bbd8-ae1594b209b5,cat-dau-ca,cắt đầu cá,vn,hoa-de,class_cat-dau-ca_ec69ab15,sample_42041f049f.npz,31,cat-dau-ca
4746321c28,dataset/features/vn/hoa-de/class_cat-dau-ca_ec69ab15/sample_4746321c28.npz,f32020801bbd2b4ed1465796effad1c8f5aa922b10976ec8cc98298dae85c244,vn/hoa_de/cat-dau-ca,cat_dau_ca,profile_specific,hoa_de,hoa_de_vocabulary,isds2026_v1,dynamic,S004,1785157643452,camera,1,hands126_v1,ok,ec69ab15-ccd3-4fbe-bbd8-ae1594b209b5,cat-dau-ca,cắt đầu cá,vn,hoa-de,class_cat-dau-ca_ec69ab15,sample_4746321c28.npz,31,cat-dau-ca
4bf24d9b7a,dataset/features/vn/hoa-de/class_cat-dau-ca_ec69ab15/sample_4bf24d9b7a.npz,db2465a69ba7aa6f54ddea77167557b6938537ce3bd58fae473a6206260e49cd,vn/hoa_de/cat-dau-ca,cat_dau_ca,profile_specific,hoa_de,hoa_de_vocabulary,isds2026_v1,dynamic,S004,1785157643452,camera,1,hands126_v1,ok,ec69ab15-ccd3-4fbe-bbd8-ae1594b209b5,cat-dau-ca,cắt đầu cá,vn,hoa-de,class_cat-dau-ca_ec69ab15,sample_4bf24d9b7a.npz,31,cat-dau-ca
