sample_uid,class_uid,slug,label_original,language,dialect,source_type,user_id,session_id,fps_original,fps_processed,seq_len,augment_id,completeness,file_path,storage_key,storage_url,checksum,created_at
144ce1c036,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,3,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_144ce1c036.npz,features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_144ce1c036.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_144ce1c036.npz,,2026-05-04T09:08:00.224060Z
b3b40274cb,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,4,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_b3b40274cb.npz,features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_b3b40274cb.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_b3b40274cb.npz,,2026-05-04T09:08:00.300117Z
0cdf3f096d,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,5,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_0cdf3f096d.npz,features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_0cdf3f096d.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_0cdf3f096d.npz,,2026-05-04T09:08:00.374365Z
409e4ba939,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,6,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_409e4ba939.npz,features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_409e4ba939.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_409e4ba939.npz,,2026-05-04T09:08:00.451248Z
544034d195,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,7,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_544034d195.npz,features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_544034d195.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_544034d195.npz,,2026-05-04T09:08:00.522993Z
0dfce39206,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,0,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_000/sample_0dfce39206.npz,features/vn/common/class_cam-on_cb7be8bf/aug_000/sample_0dfce39206.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_000/sample_0dfce39206.npz,,2026-05-04T09:08:08.006987Z
fe7c4e2bbd,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,1,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_001/sample_fe7c4e2bbd.npz,features/vn/common/class_cam-on_cb7be8bf/aug_001/sample_fe7c4e2bbd.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_001/sample_fe7c4e2bbd.npz,,2026-05-04T09:08:08.102436Z
4b328a2c91,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,2,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_002/sample_4b328a2c91.npz,features/vn/common/class_cam-on_cb7be8bf/aug_002/sample_4b328a2c91.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_002/sample_4b328a2c91.npz,,2026-05-04T09:08:08.182505Z
488ca5fbbe,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,3,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_488ca5fbbe.npz,features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_488ca5fbbe.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_488ca5fbbe.npz,,2026-05-04T09:08:08.262584Z
51dc5b229c,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,4,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_51dc5b229c.npz,features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_51dc5b229c.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_51dc5b229c.npz,,2026-05-04T09:08:08.333335Z
09f097292a,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,5,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_09f097292a.npz,features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_09f097292a.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_09f097292a.npz,,2026-05-04T09:08:08.412750Z
c2d62eaf1b,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,6,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_c2d62eaf1b.npz,features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_c2d62eaf1b.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_c2d62eaf1b.npz,,2026-05-04T09:08:08.488338Z
c91db94d01,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,7,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_c91db94d01.npz,features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_c91db94d01.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_c91db94d01.npz,,2026-05-04T09:08:08.561073Z
14e7b18269,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,0,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_000/sample_14e7b18269.npz,features/vn/common/class_cam-on_cb7be8bf/aug_000/sample_14e7b18269.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_000/sample_14e7b18269.npz,,2026-05-04T09:08:15.959431Z
5669673ec3,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,1,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_001/sample_5669673ec3.npz,features/vn/common/class_cam-on_cb7be8bf/aug_001/sample_5669673ec3.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_001/sample_5669673ec3.npz,,2026-05-04T09:08:16.047548Z
71b94d24b9,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,2,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_002/sample_71b94d24b9.npz,features/vn/common/class_cam-on_cb7be8bf/aug_002/sample_71b94d24b9.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_002/sample_71b94d24b9.npz,,2026-05-04T09:08:16.130203Z
01db553e09,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,3,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_01db553e09.npz,features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_01db553e09.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_01db553e09.npz,,2026-05-04T09:08:16.208209Z
bcb2ab29f9,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,4,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_bcb2ab29f9.npz,features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_bcb2ab29f9.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_bcb2ab29f9.npz,,2026-05-04T09:08:16.280390Z
1551613550,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,5,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_1551613550.npz,features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_1551613550.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_1551613550.npz,,2026-05-04T09:08:16.352504Z
ae00685adc,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,6,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_ae00685adc.npz,features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_ae00685adc.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_ae00685adc.npz,,2026-05-04T09:08:16.432368Z
39556df502,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,7,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_39556df502.npz,features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_39556df502.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_39556df502.npz,,2026-05-04T09:08:16.513773Z
ff2d551d44,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,0,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_000/sample_ff2d551d44.npz,features/vn/common/class_cam-on_cb7be8bf/aug_000/sample_ff2d551d44.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_000/sample_ff2d551d44.npz,,2026-05-04T09:08:24.003234Z
05848925ad,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,1,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_001/sample_05848925ad.npz,features/vn/common/class_cam-on_cb7be8bf/aug_001/sample_05848925ad.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_001/sample_05848925ad.npz,,2026-05-04T09:08:24.097628Z
55cf96eaa6,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,2,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_002/sample_55cf96eaa6.npz,features/vn/common/class_cam-on_cb7be8bf/aug_002/sample_55cf96eaa6.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_002/sample_55cf96eaa6.npz,,2026-05-04T09:08:24.174692Z
f7a22adb6c,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,3,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_f7a22adb6c.npz,features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_f7a22adb6c.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_f7a22adb6c.npz,,2026-05-04T09:08:24.251484Z
c6325686f1,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,4,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_c6325686f1.npz,features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_c6325686f1.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_c6325686f1.npz,,2026-05-04T09:08:24.324180Z
c8bd7d6ac6,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,5,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_c8bd7d6ac6.npz,features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_c8bd7d6ac6.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_c8bd7d6ac6.npz,,2026-05-04T09:08:24.411872Z
7b0949e16f,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,6,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_7b0949e16f.npz,features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_7b0949e16f.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_7b0949e16f.npz,,2026-05-04T09:08:24.496855Z
1fe6e960b6,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,7,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_1fe6e960b6.npz,features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_1fe6e960b6.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_1fe6e960b6.npz,,2026-05-04T09:08:24.576195Z
971f746540,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,0,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_000/sample_971f746540.npz,features/vn/common/class_cam-on_cb7be8bf/aug_000/sample_971f746540.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_000/sample_971f746540.npz,,2026-05-04T09:08:32.114910Z
b507402866,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,1,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_001/sample_b507402866.npz,features/vn/common/class_cam-on_cb7be8bf/aug_001/sample_b507402866.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_001/sample_b507402866.npz,,2026-05-04T09:08:32.191900Z
e9a4e367f9,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,2,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_002/sample_e9a4e367f9.npz,features/vn/common/class_cam-on_cb7be8bf/aug_002/sample_e9a4e367f9.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_002/sample_e9a4e367f9.npz,,2026-05-04T09:08:32.282461Z
d1eb125825,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,3,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_d1eb125825.npz,features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_d1eb125825.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_003/sample_d1eb125825.npz,,2026-05-04T09:08:32.365182Z
0ea797bd35,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,4,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_0ea797bd35.npz,features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_0ea797bd35.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_004/sample_0ea797bd35.npz,,2026-05-04T09:08:32.445847Z
c8b17719c0,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,5,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_c8b17719c0.npz,features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_c8b17719c0.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_005/sample_c8b17719c0.npz,,2026-05-04T09:08:32.551720Z
a8d2a9ed42,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,6,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_a8d2a9ed42.npz,features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_a8d2a9ed42.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_006/sample_a8d2a9ed42.npz,,2026-05-04T09:08:32.642434Z
b3b9b219f3,cb7be8bf-a01b-404c-acc0-571c41950eab,cam-on,Cảm ơn,vn,common,camera,Trân,1777885146491,,,60,7,None,/dataset/features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_b3b9b219f3.npz,features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_b3b9b219f3.npz,s3://sign-dataset/features/vn/common/class_cam-on_cb7be8bf/aug_007/sample_b3b9b219f3.npz,,2026-05-04T09:08:32.718947Z
9dff2d5eb6,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_9dff2d5eb6.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_9dff2d5eb6.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_9dff2d5eb6.npz,,2026-05-04T09:46:09.796928Z
6fbbc2f10c,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_6fbbc2f10c.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_6fbbc2f10c.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_6fbbc2f10c.npz,,2026-05-04T09:46:09.943809Z
4de4f43b07,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_4de4f43b07.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_4de4f43b07.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_4de4f43b07.npz,,2026-05-04T09:46:10.090580Z
c0959c37aa,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_c0959c37aa.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_c0959c37aa.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_c0959c37aa.npz,,2026-05-04T09:46:10.209919Z
4f57feea00,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_4f57feea00.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_4f57feea00.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_4f57feea00.npz,,2026-05-04T09:46:10.335959Z
6c6953439b,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_6c6953439b.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_6c6953439b.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_6c6953439b.npz,,2026-05-04T09:46:10.451020Z
148d716f43,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_148d716f43.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_148d716f43.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_148d716f43.npz,,2026-05-04T09:46:10.554389Z
9b354318b3,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_9b354318b3.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_9b354318b3.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_9b354318b3.npz,,2026-05-04T09:46:10.655858Z
b1d25b9305,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_b1d25b9305.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_b1d25b9305.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_b1d25b9305.npz,,2026-05-04T09:46:17.812235Z
8c23c5e79e,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_8c23c5e79e.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_8c23c5e79e.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_8c23c5e79e.npz,,2026-05-04T09:46:17.944020Z
795d5d35a5,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_795d5d35a5.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_795d5d35a5.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_795d5d35a5.npz,,2026-05-04T09:46:18.053341Z
a20c66d00a,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_a20c66d00a.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_a20c66d00a.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_a20c66d00a.npz,,2026-05-04T09:46:18.157602Z
718c9beba8,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_718c9beba8.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_718c9beba8.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_718c9beba8.npz,,2026-05-04T09:46:18.267860Z
b781dcd22b,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_b781dcd22b.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_b781dcd22b.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_b781dcd22b.npz,,2026-05-04T09:46:18.371018Z
e3b5c3436d,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,6,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_e3b5c3436d.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_e3b5c3436d.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_006/sample_e3b5c3436d.npz,,2026-05-04T09:46:18.480958Z
34b33ed37b,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,7,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_34b33ed37b.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_34b33ed37b.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_007/sample_34b33ed37b.npz,,2026-05-04T09:46:18.621006Z
c27657d143,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,0,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_c27657d143.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_c27657d143.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_000/sample_c27657d143.npz,,2026-05-04T09:46:26.377831Z
aca6d7079b,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,1,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_aca6d7079b.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_aca6d7079b.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_001/sample_aca6d7079b.npz,,2026-05-04T09:46:26.515618Z
f45f0271de,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,2,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_f45f0271de.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_f45f0271de.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_002/sample_f45f0271de.npz,,2026-05-04T09:46:26.645264Z
f267ccf325,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,3,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_f267ccf325.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_f267ccf325.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_003/sample_f267ccf325.npz,,2026-05-04T09:46:26.782617Z
341e809541,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,4,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_341e809541.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_341e809541.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_004/sample_341e809541.npz,,2026-05-04T09:46:26.926083Z
ec3760a9ba,cd05e978-1468-48b0-89e3-6aa70a09c3cf,rang-muoi,rang muối,vn,hoa-de,camera,Trân,1777887821857,,,60,5,None,/dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_ec3760a9ba.npz,features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_ec3760a9ba.npz,s3://sign-dataset/features/vn/hoa-de/class_rang-muoi_cd05e978/aug_005/sample_ec3760a9ba.npz,,2026-05-04T09:46:27.102222Z
